@id,@lon,@lat,name
6275208625,21.4361280,41.9831191,
6275208626,21.4362085,41.9831450,
6275208627,21.4362442,41.9831604,
6275208628,21.4362604,41.9831770,
6275208629,21.4362628,41.9831928,
6275208630,21.4362595,41.9832167,
6275208631,21.4351662,41.9829451,
6275208632,21.4351554,41.9830008,
6275208633,21.4351143,41.9827258,
6275208634,21.4351423,41.9827919,
6275208635,21.4351593,41.9828390,
6275208636,21.4350479,41.9825375,
6275208637,21.4350451,41.9824999,
6275208638,21.4350424,41.9824359,
6275208639,21.4350425,41.9823689,
6275208640,21.4349989,41.9823625,
6275208641,21.4349589,41.9824155,
6275208642,21.4349007,41.9824815,
6275208643,21.4348721,41.9825005,
6275208644,21.4348360,41.9825132,
6275208645,21.4348049,41.9825195,
6275208646,21.4351078,41.9821249,
6275208647,21.4352266,41.9819129,
6275208648,21.4352992,41.9817944,
6275208649,21.4353774,41.9816503,
6275208650,21.4360960,41.9802532,
6275208656,21.4365661,41.9814489,
6275208657,21.4364094,41.9817426,
6275208658,21.4359862,41.9825115,
6275208676,21.4429477,41.9809058,
6275208677,21.4430058,41.9809744,
6275232267,21.4185217,41.9846675,
6275232268,21.4186510,41.9847214,
6275232269,21.4180125,41.9858954,
6275232270,21.4178912,41.9862775,
6275232271,21.4177326,41.9864346,
6275232272,21.4176724,41.9863574,
6275232273,21.4175355,41.9874005,
6275232274,21.4175878,41.9878671,
6275232275,21.4180582,41.9878444,
6275232276,21.4176747,41.9879654,
6275293432,21.4465635,41.9803545,
6275293433,21.4463967,41.9804373,
6275293434,21.4458018,41.9795887,
6275293435,21.4464832,41.9803934,
6275293436,21.4468360,41.9808321,
6275293437,21.4468628,41.9809178,
6275293438,21.4468333,41.9809597,
6275470955,21.4242602,41.9820307,
6275470956,21.4240466,41.9820073,
6275470957,21.4239675,41.9819794,
6275470958,21.4240734,41.9816336,
6275470959,21.4240479,41.9816825,
6275470960,21.4240278,41.9817821,
6275470961,21.4240305,41.9818509,
6275470962,21.4240211,41.9818699,
6275470963,21.4239956,41.9818878,
6275470964,21.4239541,41.9818978,
6275470965,21.4217840,41.9825197,
6275470966,21.4217500,41.9826566,
6275470967,21.4218298,41.9826219,
6275470968,21.4219491,41.9825248,
6275470969,21.4219116,41.9825169,
6275470970,21.4218713,41.9825029,
6275470971,21.4218426,41.9824793,
6275470974,21.4187747,41.9838181,
6275470975,21.4188123,41.9840848,
6276891469,21.4168054,41.9879127,
6276891474,21.4152864,41.9877863,
6276891475,21.4154083,41.9878374,
6276891476,21.4152322,41.9878238,
6276948496,21.4344762,41.9775508,
6276948498,21.4268428,41.9837012,
6276948499,21.4266843,41.9834408,
6276954965,21.4247946,41.9841234,
6276954966,21.4245898,41.9841946,
6276954967,21.4243564,41.9842884,
6276954968,21.4242102,41.9843531,
6276954969,21.4240842,41.9844209,
6276954970,21.4239071,41.9845226,
6276954971,21.4238092,41.9845844,
6276954972,21.4237274,41.9846472,
6276954973,21.4236590,41.9847100,
6276954974,21.4236067,41.9847669,
6276954975,21.4235303,41.9848506,
6277061323,21.4272314,41.9841945,
6277061324,21.4268897,41.9843611,
6277061325,21.4268294,41.9843870,
6277061326,21.4267677,41.9844229,
6277061327,21.4266805,41.9845067,
6277061328,21.4266537,41.9845446,
6277061329,21.4266188,41.9846253,
6277061330,21.4270788,41.9851188,
6277061331,21.4272454,41.9856005,
6277061332,21.4272022,41.9856820,
6277061333,21.4274731,41.9856813,
6277061334,21.4274430,41.9858475,
6277061335,21.4274718,41.9858749,
6277061336,21.4275368,41.9859252,
6277061337,21.4276146,41.9859591,
6277061338,21.4276683,41.9859636,
6277061339,21.4277923,41.9859646,
6277061340,21.4278527,41.9859616,
6277061341,21.4280237,41.9859437,
6277061342,21.4280974,41.9859357,
6277061343,21.4281873,41.9859247,
6277061344,21.4283180,41.9859013,
6277061345,21.4283683,41.9858983,
6277061346,21.4284984,41.9858938,
6277061347,21.4285581,41.9858928,
6277061348,21.4286345,41.9858873,
6277061349,21.4291837,41.9859157,
6277061350,21.4292876,41.9859282,
6277061351,21.4293922,41.9859407,
6277061352,21.4294197,41.9859441,
6277061353,21.4294895,41.9859546,
6277061354,21.4295706,41.9859736,
6277061355,21.4296008,41.9859845,
6277061356,21.4296638,41.9860139,
6277061357,21.4297000,41.9860354,
6277061358,21.4297490,41.9860653,
6277061359,21.4298167,41.9861166,
6277061360,21.4298496,41.9861430,
6277061361,21.4297825,41.9860897,
6277061362,21.4298838,41.9861739,
6277061363,21.4299441,41.9862337,
6277061364,21.4299723,41.9862626,
6277061365,21.4300078,41.9862990,
6277061366,21.4300809,41.9863728,
6277061367,21.4301218,41.9864057,
6277061368,21.4301714,41.9864421,
6277061369,21.4302479,41.9864889,
6277061370,21.4302827,41.9865059,
6277061371,21.4303330,41.9865283,
6277061372,21.4304410,41.9865647,
6277061373,21.4304926,41.9865786,
6277061374,21.4303907,41.9865487,
6277061375,21.4305429,41.9865896,
6277061376,21.4307536,41.9866947,
6277061377,21.4306387,41.9866004,
6277061378,21.4306740,41.9866175,
6277061379,21.4306656,41.9864979,
6277061380,21.4306603,41.9865163,
6277061381,21.4307142,41.9866646,
6277061382,21.4306583,41.9866290,
6277061383,21.4306616,41.9865642,
6277061384,21.4306660,41.9865881,
6277064685,21.4306707,41.9866071,
6277064686,21.4306814,41.9866357,
6277064687,21.4306774,41.9866260,
6277064688,21.4306683,41.9865973,
6277064689,21.4306573,41.9865329,
6277064690,21.4302727,41.9868254,
6277064691,21.4303035,41.9868238,
6277064692,21.4303692,41.9868079,
6277064693,21.4303350,41.9868189,
6277064694,21.4304430,41.9867690,
6277064695,21.4304832,41.9867401,
6277064696,21.4305255,41.9867028,
6277064697,21.4306874,41.9866459,
6277064698,21.4307796,41.9867152,
6277064699,21.4308138,41.9867441,
6277064700,21.4308748,41.9868044,
6277064701,21.4309385,41.9868712,
6277064702,21.4310038,41.9870129,
6277064703,21.4310682,41.9869613,
6277064704,21.4325043,41.9876632,
6277064705,21.4324949,41.9877006,
6277064706,21.4325164,41.9876243,
6277064707,21.4324842,41.9877569,
6277064708,21.4324815,41.9878018,
6277064709,21.4324882,41.9877330,
6277064710,21.4325231,41.9880126,
6277064711,21.4325130,41.9879857,
6277064712,21.4325036,41.9879543,
6277064713,21.4324949,41.9879209,
6277064714,21.4324862,41.9878815,
6277064715,21.4323233,41.9880120,
6277064716,21.4323955,41.9879454,
6277064717,21.4324838,41.9878538,
6277064718,21.4322273,41.9878795,
6277064719,21.4323282,41.9877838,
6277064720,21.4321441,41.9876986,
6277064721,21.4310519,41.9870051,
6277064722,21.4324795,41.9875755,
6277064723,21.4324412,41.9876004,
6277064724,21.4324050,41.9876198,
6277064725,21.4323661,41.9876383,
6277064726,21.4323273,41.9876532,
6277064727,21.4322508,41.9876787,
6277064728,21.4322092,41.9876886,
6277064729,21.4321697,41.9876956,
6277064730,21.4321274,41.9877006,
6277064731,21.4320476,41.9877046,
6277064732,21.4320188,41.9877031,
6277064733,21.4319886,41.9877001,
6277064734,21.4319175,41.9876881,
6277064735,21.4318773,41.9876787,
6277064736,21.4318344,41.9876662,
6277064737,21.4313094,41.9872991,
6277064738,21.4312322,41.9872131,
6277064739,21.4316366,41.9875979,
6277064740,21.4315159,41.9875072,
6277064741,21.4314763,41.9874693,
6277064742,21.4315487,41.9875366,
6277064743,21.4315977,41.9875735,
6277064744,21.4320763,41.9877716,
6277064745,21.4320291,41.9878210,
6277064746,21.4320818,41.9879862,
6277064747,21.4317526,41.9876727,
6277064748,21.4317995,41.9877081,
6277064749,21.4318364,41.9877420,
6277064750,21.4318699,41.9877806,
6277064751,21.4318887,41.9878053,
6277064752,21.4318552,41.9877624,
6277064753,21.4319175,41.9878571,
6277064754,21.4319289,41.9878850,
6277064755,21.4319383,41.9879119,
6277064756,21.4319464,41.9879438,
6277064757,21.4319806,41.9880701,
6277064758,21.4325694,41.9882406,
6277064759,21.4325137,41.9882080,
6277064760,21.4324426,41.9881736,
6277064761,21.4323957,41.9881541,
6277064762,21.4323494,41.9881402,
6277064763,21.4323024,41.9881292,
6277064764,21.4322649,41.9881202,
6277064765,21.4322448,41.9881173,
6277064766,21.4322072,41.9881123,
6277064767,21.4321516,41.9881083,
6277064768,21.4327041,41.9887348,
6277064769,21.4319756,41.9883746,
6277064770,21.4318936,41.9883154,
6277064771,21.4317583,41.9882456,
6277107974,21.4316440,41.9822168,
6277107975,21.4315606,41.9823513,
6277107976,21.4296833,41.9826345,
6277107977,21.4299247,41.9829485,
6277107978,21.4299797,41.9830243,
6277107979,21.4300220,41.9835453,
6277107980,21.4297659,41.9836295,
6277107981,21.4297557,41.9837231,
6277107982,21.4280878,41.9839840,
6277107983,21.4282268,41.9843242,
6277107984,21.4284079,41.9847130,
6277112185,21.4283220,41.9845366,
6277112186,21.4284828,41.9848480,
6277112187,21.4288753,41.9856228,
6277112188,21.4289403,41.9856583,
6277112189,21.4293011,41.9856561,
6277112190,21.4291488,41.9856581,
6277112191,21.4294043,41.9856561,
6277112192,21.4296169,41.9856735,
6277112193,21.4296973,41.9856880,
6277112194,21.4298603,41.9857298,
6277112195,21.4299696,41.9857692,
6277112196,21.4303934,41.9858549,
6277112197,21.4303773,41.9858664,
6277112198,21.4303545,41.9858764,
6277112199,21.4303344,41.9858808,
6277112200,21.4303096,41.9858843,
6277112201,21.4302841,41.9858833,
6277112202,21.4302492,41.9858784,
6277112203,21.4302130,41.9858699,
6277112204,21.4301721,41.9858564,
6277112205,21.4301198,41.9858365,
6277112210,21.4292313,41.9846861,
6277112211,21.4281418,41.9841256,
6277112212,21.4280651,41.9840632,
6277188651,21.4369102,41.9873924,
6277188652,21.4367545,41.9877119,
6277188653,21.4367964,41.9878562,
6277188654,21.4362117,41.9887308,
6277188655,21.4351121,41.9831240,
6277188676,21.4350645,41.9878032,
6277188677,21.4371874,41.9867740,
6277188678,21.4364385,41.9878072,
6277188683,21.4332707,41.9864246,
6277189797,21.4339507,41.9852463,
6277189802,21.4345086,41.9843322,
6277189811,21.4349458,41.9826176,
6277189818,21.4383119,41.9760137,
6277357018,21.4329804,41.9822492,
6277357019,21.4329609,41.9822612,
6277357020,21.4329415,41.9822711,
6277357021,21.4329194,41.9822836,
6277357022,21.4328979,41.9822965,
6277357023,21.4330032,41.9822377,
6277357024,21.4340856,41.9795490,
6277357030,21.4340090,41.9795954,
6277357031,21.4337963,41.9797623,
6277357052,21.4321800,41.9812271,
6277357053,21.4321093,41.9813983,
6277357054,21.4320215,41.9815897,
6277357055,21.4323313,41.9818833,
6277357056,21.4323930,41.9819252,
6277357057,21.4322562,41.9818430,
6277357058,21.4322048,41.9818195,
6277357059,21.4318629,41.9817318,
6277357060,21.4319920,41.9817357,
6277357061,21.4318973,41.9817961,
6277357062,21.4317866,41.9819826,
6279453789,21.4341778,41.9901258,
6279453790,21.4350960,41.9904727,
6279453791,21.4350168,41.9904787,
6279453792,21.4345221,41.9902836,
6279453793,21.4331976,41.9895442,
6279512576,21.4478629,41.9849120,
6279835283,21.4377487,41.9920072,
6279835284,21.4378498,41.9918972,
6279836385,21.4376176,41.9920455,
6279836386,21.4377817,41.9921158,
6279836387,21.4381767,41.9920028,
6279836388,21.4381603,41.9920193,
6279836389,21.4366418,41.9914560,
6279836390,21.4367368,41.9913516,
6279836391,21.4362662,41.9910776,
6279836392,21.4344913,41.9903962,
6279836393,21.4350823,41.9908503,
6279836394,21.4353414,41.9908076,
6279836395,21.4354073,41.9907154,
6279836396,21.4352894,41.9905157,
6279836397,21.4351767,41.9904639,
6279836398,21.4350958,41.9905666,
6279836399,21.4350225,41.9906522,
6279836400,21.4343959,41.9903961,
6279836401,21.4346346,41.9901627,
6279836402,21.4336114,41.9900581,
6279836403,21.4338188,41.9900727,
6279836405,21.4301577,41.9889234,
6279836406,21.4300652,41.9888268,
6279836407,21.4302264,41.9889824,
6279836408,21.4303650,41.9889174,
6279836409,21.4291148,41.9894875,
6279836410,21.4291880,41.9893292,
6279836411,21.4285420,41.9892666,
6279836412,21.4288108,41.9896201,
6279836415,21.4267823,41.9905468,
6279836417,21.4260153,41.9908974,
6281365290,21.4405624,41.9971817,
6281365291,21.4407391,41.9971870,
6281365292,21.4407904,41.9971608,
6281365293,21.4407968,41.9966804,
6281365294,21.4407089,41.9955940,
6281365295,21.4408218,41.9956029,
6281365296,21.4409076,41.9956027,
6281365297,21.4408558,41.9951045,
6281365299,21.4420334,41.9937968,
6281492652,21.4406689,41.9977411,
6281492653,21.4406356,41.9980045,
6281909087,21.4317831,41.9925834,
6281909089,21.4333982,41.9924175,
6281909090,21.4320800,41.9918350,
6286854390,21.4224051,41.9916230,
6286854391,21.4225888,41.9913788,
6286854392,21.4224535,41.9915627,
6286854393,21.4232334,41.9920066,
6286854394,21.4232845,41.9919470,
6286854395,21.4207070,41.9905819,
6286854396,21.4231239,41.9920027,
6286854397,21.4231051,41.9919468,
6286854398,21.4231179,41.9919813,
6286854399,21.4231219,41.9920354,
6286854400,21.4231139,41.9920626,
6286854401,21.4230877,41.9921004,
6286854402,21.4230455,41.9921373,
6287209994,21.4248069,41.9943824,
6287245613,21.4232694,41.9919402,
6287245614,21.4175749,41.9940698,
6287245615,21.4173464,41.9941041,
6287245616,21.4186374,41.9927253,
6287245617,21.4187533,41.9926577,
6287245618,21.4184938,41.9926849,
6287245619,21.4171747,41.9929003,
6287245620,21.4173529,41.9936152,
6287245621,21.4113469,41.9934704,
6287245622,21.4112303,41.9935523,
6287245623,21.4110339,41.9934992,
6287245624,21.4099338,41.9936095,
6287245625,21.4097288,41.9936314,
6287245626,21.4094284,41.9933870,
6287245627,21.4096519,41.9931979,
6287245628,21.4099617,41.9931052,
6287245629,21.4094621,41.9933409,
6287245631,21.4097483,41.9933452,
6287245632,21.4174061,41.9906487,
6287245633,21.4173692,41.9903860,
6287245634,21.4207262,41.9904208,
6287245635,21.4206471,41.9904682,
6287245636,21.4209960,41.9906284,
6287245637,21.4209203,41.9906786,
6287257641,21.4354264,41.9846627,
6287257642,21.4354891,41.9845404,
6287257643,21.4366932,41.9832755,
6287257644,21.4364049,41.9831828,
6287304779,21.4113431,41.9988999,
6287304781,21.4113662,41.9989897,
6289214499,21.4109143,41.9956170,
6289214508,21.4117366,41.9958132,
6289214509,21.4122806,41.9975045,
6289214510,21.4121985,41.9972505,
6289214511,21.4121233,41.9974374,
6289214512,21.4123079,41.9975882,
6289214513,21.4126227,41.9985517,
6289457071,21.4099127,41.9941188,
6289457072,21.4097915,41.9936246,
6289457073,21.4105531,41.9935455,
6289457074,21.4105175,41.9933314,
6289457075,21.4107544,41.9936351,
6289457079,21.4115068,41.9947679,
6289457080,21.4116978,41.9948248,Народен Фронт
6289457081,21.4115352,41.9949288,
6289457082,21.4113341,41.9948704,
6289714754,21.4147089,41.9886885,
6289714755,21.4143332,41.9884013,
6289714756,21.4148205,41.9882300,
6289714757,21.4148734,41.9881930,
6289714758,21.4132333,41.9882478,
6289714759,21.4134544,41.9884246,
6289714760,21.4137062,41.9886032,
6289714761,21.4136905,41.9890475,
6289714762,21.4132891,41.9887317,
6289714763,21.4132252,41.9897530,
6289714764,21.4122329,41.9897520,
6289714769,21.4114087,41.9900125,
6289714770,21.4113410,41.9901340,
6289714771,21.4110285,41.9900152,
6289714772,21.4108883,41.9900417,
6289714773,21.4109479,41.9900235,
6289716086,21.4090330,41.9910813,
6289806452,21.4351422,41.9935362,
6289806453,21.4379887,41.9978375,МНТ
6289806454,21.4344719,41.9931650,
6289806455,21.4374966,41.9957899,
6289911035,21.4080239,41.9934535,
6289917714,21.4210566,41.9923999,
6289917715,21.4202635,41.9924878,
6289917716,21.4201033,41.9925829,
6289917717,21.4213295,41.9935876,
6289917720,21.4219961,41.9937590,
6289917721,21.4228047,41.9936035,
6289917722,21.4227663,41.9916465,
6289917723,21.4222255,41.9916110,
6289917724,21.4212839,41.9906566,
6290077644,21.4036067,41.9957299,
6290146277,21.4246827,41.9982528,
6290146278,21.4171209,41.9983372,
6290170359,21.4295802,41.9925085,
6290170360,21.4285722,41.9929767,
6290170361,21.4278692,41.9937959,
6290170362,21.4280174,41.9938088,
6290170363,21.4280164,41.9939235,
6290181113,21.4168855,41.9946755,
6290181114,21.4158467,41.9948170,
6290181115,21.4152153,41.9949898,
6290181116,21.4149733,41.9949380,
6290181117,21.4152602,41.9951942,
6290181118,21.4130562,41.9951998,
6290181121,21.4188601,41.9942439,
6290181122,21.4188426,41.9942083,
6290181123,21.4188125,41.9941586,
6290181124,21.4187975,41.9945739,
6290181125,21.4188331,41.9944651,
6290181126,21.4188429,41.9941618,
6290181127,21.4187463,41.9943150,
6290181128,21.4187480,41.9943334,
6290181129,21.4190293,41.9943080,
6290181130,21.4202781,41.9944151,
6290181131,21.4202428,41.9945464,
6290181132,21.4208068,41.9942792,
6290181133,21.4207317,41.9946263,
6290181134,21.4202933,41.9941328,
6290181135,21.4203181,41.9941280,
6290181136,21.4203156,41.9940871,
6290181137,21.4203204,41.9941675,
6290181138,21.4187495,41.9943573,
6290189256,21.4203802,41.9975097,
6290189257,21.4205209,41.9975090,
6290189258,21.4161021,41.9933379,
6290189259,21.4160049,41.9935338,
6291335520,21.4394120,41.9808301,
6291336133,21.4477273,41.9851509,
6291336134,21.4476496,41.9850552,
6291336135,21.4413877,41.9883276,
6291336136,21.4413601,41.9882668,
6291336137,21.4422948,41.9889482,
6291336139,21.4452087,41.9915930,
6291336141,21.4452041,41.9917020,
6291336142,21.4443893,41.9922036,
6291336143,21.4431150,41.9929746,
6291336144,21.4396507,41.9896386,
6291336145,21.4390402,41.9890917,
6291336146,21.4430651,41.9873158,
6291336147,21.4449249,41.9863141,
6291336148,21.4462515,41.9858320,
6291336149,21.4461669,41.9857441,
6291341774,21.4376166,41.9856008,
6291341776,21.4361000,41.9887781,
6291341777,21.4358376,41.9892397,
6291341778,21.4341354,41.9920279,
6291341779,21.4345974,41.9914612,ГРАДСКА БОЛНИЦА
6291341780,21.4382331,41.9970453,
6291341781,21.4378632,41.9969918,
6291341782,21.4382060,41.9975594,ОУ Св.Кирил и Методиј
6291341783,21.4350155,41.9934351,
6291341784,21.4380084,41.9971822,
6291342185,21.4379769,41.9969614,
6291422444,21.4333108,41.9926284,
6291452368,21.4281041,41.9938592,
6291452370,21.4280168,41.9938826,
6291452371,21.4291173,41.9944826,
6291452372,21.4284345,41.9946450,
6291452373,21.4281884,41.9947057,
6291452374,21.4280315,41.9947318,
6291502263,21.4401792,41.9826372,
6291502264,21.4403759,41.9821789,
6291502265,21.4398258,41.9825333,
6291502266,21.4400098,41.9825639,
6291502267,21.4402540,41.9821577,
6291502268,21.4400593,41.9820958,
6291596396,21.4481138,41.9887538,
6291622930,21.4208402,41.9947943,
6291622931,21.4223225,41.9949684,
6291622932,21.4224237,41.9950699,
6291622933,21.4225753,41.9949974,
6291664751,21.4323588,41.9943212,
6291664752,21.4324047,41.9942593,
6291664753,21.4324594,41.9941956,
6291664754,21.4323601,41.9940770,
6291664755,21.4334008,41.9927932,
6291664756,21.4337803,41.9927144,
6291664757,21.4331770,41.9933211,
6291733689,21.4260253,41.9927461,
6291733700,21.4326819,41.9888352,
6291733725,21.4235316,41.9917316,
6291733726,21.4234994,41.9917177,
6291733727,21.4234605,41.9916409,
6291733728,21.4234431,41.9916009,
6291733741,21.4240842,41.9919084,
6291733742,21.4254219,41.9929973,
6291733743,21.4266211,41.9924761,
6291733744,21.4271532,41.9922348,
6291733745,21.4280672,41.9916938,
6291733746,21.4281274,41.9917862,
6291733747,21.4282456,41.9919589,
6291733748,21.4296921,41.9910617,
6291733749,21.4325773,41.9895646,
6291733750,21.4324942,41.9894476,
6291733751,21.4324889,41.9892835,
6291733752,21.4325304,41.9891519,
6291733753,21.4326225,41.9890401,
6291733754,21.4326969,41.9889649,
6291733755,21.4327026,41.9889094,
6291733756,21.4325699,41.9887973,
6291733757,21.4321998,41.9885265,
6291733758,21.4311839,41.9885324,
6291733759,21.4308232,41.9890104,
6291733760,21.4309318,41.9891171,
6291733761,21.4307964,41.9889217,
6291733762,21.4306389,41.9889927,
6291733764,21.4229001,41.9917039,
6291757439,21.4480555,41.9850035,
6291784276,21.4297037,41.9952671,
6291784277,21.4298360,41.9947830,
6291806148,21.4279496,41.9956428,
6291806149,21.4284920,41.9950305,
6291820820,21.4282818,41.9961621,
6291820821,21.4280900,41.9961960,
6291820822,21.4282925,41.9961920,
6291820823,21.4280981,41.9962289,
6291820824,21.4283310,41.9961709,
6291820825,21.4280636,41.9962179,
6291820826,21.4279783,41.9966946,
6291839149,21.4273800,41.9948733,
6291839150,21.4281677,41.9947091,
6291839151,21.4324178,41.9945234,
6291839152,21.4324977,41.9944086,
6291839153,21.4326272,41.9935097,
6291839154,21.4326799,41.9934480,
6291853408,21.4465168,41.9804381,
6291853409,21.4464304,41.9803334,
6291853410,21.4451896,41.9810135,
6291853411,21.4446125,41.9812750,
6291853412,21.4435824,41.9816592,
6291853413,21.4434320,41.9814805,
6291853414,21.4430480,41.9810245,
6291853415,21.4425873,41.9804623,
6291853418,21.4393968,41.9809508,
6291853419,21.4392991,41.9815532,
6291853420,21.4392010,41.9820258,
6291853421,21.4389328,41.9834976,
6291853422,21.4389533,41.9838707,
6291853423,21.4391682,41.9838717,
6291853424,21.4414585,41.9829715,
6291853425,21.4409700,41.9828408,
6293472229,21.4440646,41.9905245,
6293472230,21.4484347,41.9857947,
6293472231,21.4491429,41.9867031,
6293472232,21.4489650,41.9864616,
6293472233,21.4497892,41.9873382,
6306160390,21.4393580,41.9811960,
6309265864,21.4333744,41.9955044,
6309265865,21.4351432,41.9949624,
6309265866,21.4332333,41.9952501,
6309265867,21.4335422,41.9951554,
6309265868,21.4350967,41.9948785,
6309265869,21.4343554,41.9952038,
6309265870,21.4333191,41.9954047,
6309265871,21.4336367,41.9953258,
6309265872,21.4332891,41.9953505,
6309265875,21.4268529,41.9955795,
6311135866,21.4269474,41.9953717,
6311226221,21.4463235,41.9837722,
6311226222,21.4462997,41.9834683,
6311226223,21.4462709,41.9836140,
6342792822,21.4281790,41.9951560,
6363643090,21.4289257,41.9989357,
6363643172,21.4299266,41.9988335,
6363643173,21.4302108,41.9986478,
6363643174,21.4304259,41.9985190,
6363643175,21.4289305,41.9988541,
6363643176,21.4279274,41.9976249,
6363643177,21.4280394,41.9976560,
6439003803,21.4313261,41.9974448,
6439003804,21.4306650,41.9980368,
6440523733,21.4101477,41.9961690,
6440523734,21.4102139,41.9961663,
6440523735,21.4102642,41.9961762,
6440523736,21.4101788,41.9961661,
6440523737,21.4102408,41.9961694,
6440523738,21.4102918,41.9961999,
6440523739,21.4103021,41.9962171,
6440523740,21.4102805,41.9961875,
6440523741,21.4103066,41.9962308,
6440523742,21.4106678,41.9959981,
6440523747,21.4103228,41.9960441,
6440523752,21.4103404,41.9967685,
6440523753,21.4102968,41.9967056,
6440523754,21.4102813,41.9966783,
6440523755,21.4102855,41.9966885,
6440523756,21.4106531,41.9972202,
6466815591,21.4274240,41.9956814,
6524926810,21.4210086,41.9811900,
6524926811,21.4209343,41.9813771,
6524926812,21.4165580,41.9833001,
6524926813,21.4179773,41.9830778,
6524926814,21.4182477,41.9831368,
6524926815,21.4181581,41.9830991,
6524926816,21.4190604,41.9824581,
6524926817,21.4189370,41.9834021,
6524926818,21.4203331,41.9832984,
6524926819,21.4202415,41.9838703,
6524926820,21.4208498,41.9840474,
6524926821,21.4212654,41.9843853,
6524926822,21.4220725,41.9853002,
6524926823,21.4218760,41.9852728,
6524926824,21.4217674,41.9851940,
6524926825,21.4219511,41.9853027,
6524926826,21.4217278,41.9849059,
6524926827,21.4217151,41.9846203,
6524926828,21.4218552,41.9846348,
6524926829,21.4218043,41.9846328,
6524926830,21.4219712,41.9846004,
6524926831,21.4220215,41.9845630,
6524926832,21.4239715,41.9829027,
6524926833,21.4244174,41.9828952,
6524926834,21.4245737,41.9828234,
6524926835,21.4252476,41.9821181,
6524926836,21.4249732,41.9821000,
6524926837,21.4245071,41.9819876,
6524926838,21.4232779,41.9817062,
6524926839,21.4231199,41.9816396,
6524926842,21.4222809,41.9822325,
6524926843,21.4205287,41.9818758,
6524926844,21.4205727,41.9818506,
6524926845,21.4206065,41.9818042,
6524926846,21.4207112,41.9816484,
6524926847,21.4217808,41.9822011,
6524926848,21.4211607,41.9817753,
6524926849,21.4231849,41.9804991,
6524933353,21.4313985,41.9796959,
6524933354,21.4313394,41.9798567,
6524933355,21.4311856,41.9803340,
6524933356,21.4310893,41.9806342,
6524933357,21.4311391,41.9804803,
6524933358,21.4321859,41.9786571,
6524933359,21.4324917,41.9783902,
6524986650,21.4367174,41.9821680,
6525008086,21.4349746,41.9794837,
6525008087,21.4346923,41.9798895,
6525008088,21.4343302,41.9805993,
6525008089,21.4340553,41.9812179,
6525008090,21.4339433,41.9814382,
6525008091,21.4338266,41.9816550,
6525008092,21.4336429,41.9818599,
6525020561,21.4423950,41.9818318,
6525020562,21.4428900,41.9823719,
6525020563,21.4427346,41.9821735,
6525020564,21.4410111,41.9838829,
6525020565,21.4398738,41.9847275,
6525020566,21.4397557,41.9849115,
6525020567,21.4397202,41.9849254,
6525020568,21.4396695,41.9849216,
6525020569,21.4395377,41.9848842,
6525020571,21.4410534,41.9821057,
6525042076,21.4194580,41.9851316,
6525055889,21.4194558,41.9851690,
6525055890,21.4188424,41.9859703,
6525055891,21.4291461,41.9825402,
6525055892,21.4290543,41.9815289,
6525055896,21.4289291,41.9813294,
6525055897,21.4287861,41.9810644,
6525055898,21.4288893,41.9812239,
6525055901,21.4285600,41.9808799,
6525055902,21.4286218,41.9808945,
6525055903,21.4285920,41.9808866,
6525055904,21.4274743,41.9815632,
6525055905,21.4271124,41.9817087,
6525055906,21.4269708,41.9817546,
6525055907,21.4250846,41.9833332,
6525055908,21.4252092,41.9835967,
6525055909,21.4252528,41.9836014,
6525055910,21.4276861,41.9824027,
6525055911,21.4278873,41.9823370,
6525055912,21.4283397,41.9821914,
6525055913,21.4292306,41.9819161,
6525055914,21.4308849,41.9810504,
6525055915,21.4305657,41.9815180,
6525055916,21.4299394,41.9821002,
6525055917,21.4296310,41.9822995,
6525055918,21.4326613,41.9826353,
6525055919,21.4321983,41.9835539,
6525055920,21.4320024,41.9838443,
6525055921,21.4316245,41.9845327,
6525055922,21.4315223,41.9847787,
6525055923,21.4312658,41.9853310,
6525055924,21.4311636,41.9855193,
6525055925,21.4312113,41.9861561,
6525055926,21.4316603,41.9857888,
6525055927,21.4314808,41.9850367,
6525055928,21.4315436,41.9849251,
6525055929,21.4314766,41.9852440,
6525055930,21.4315117,41.9849671,
6525055931,21.4316735,41.9847718,
6525055932,21.4321563,41.9843103,
6525055933,21.4337884,41.9824581,
6525055934,21.4331648,41.9852563,
6525055935,21.4357518,41.9850859,
6525107789,21.4198959,41.9910578,
6525107790,21.4198261,41.9910508,
6525107791,21.4145854,41.9918335,
6525107792,21.4144903,41.9912087,
6525107793,21.4145236,41.9918517,
6525107794,21.4136196,41.9920953,
6525107795,21.4140488,41.9919672,
6525107796,21.4139086,41.9916847,
6525107797,21.4149076,41.9916533,
6525107798,21.4149257,41.9915789,
6525107799,21.4098027,41.9945644,
6525107800,21.4101849,41.9941806,
6525107801,21.4099167,41.9942185,
6525107802,21.4098832,41.9942364,
6525107803,21.4108300,41.9940233,
6525107804,21.4104304,41.9940800,
6525107805,21.4108491,41.9941160,
6525107806,21.4104357,41.9941746,
6525107807,21.4104143,41.9941906,
6525107808,21.4104237,41.9942544,
6525107809,21.4104626,41.9942663,
6525107810,21.4107978,41.9942245,
6525107811,21.4108650,41.9941934,
6525107812,21.4096700,41.9946082,
6525107813,21.4097169,41.9945873,
6525107854,21.4102546,41.9930435,
